plot,crop,farm,region,island,surface_ha
P5448,MA_ROTA,E734,2,2,0.54
P5449,MA_ROTA,E734,2,2,0.96
P5450,MA_ROTA,E734,2,2,0.46
P5451,MA_TO_CO_JA,E735,4,1,0.58
P5452,MA_TO_CO_JA,E735,4,1,0.51
P5453,MA_TO_CO_JA,E735,4,1,0.35
P5454,MA_TO_CO_JA,E735,4,1,1.05
P5455,MA_TO_CO_JA,E735,4,1,0.46
P5456,MA_ROTA,E736,5,1,1.02
P5457,MA_ROTA,E736,5,1,0.41
P5458,MA_ROTA,E736,5,1,0.27
P5459,MA_ROTA,E736,5,1,0.32
P5460,MA_TO_CO_JA,E737,5,1,0.99
P5461,MA_TO_CO_JA,E737,5,1,0.41
P5462,MA_TO_CO_JA,E737,5,1,0.24
P5463,MA_TO_CO_JA,E737,5,1,0.62
P5464,MA_TO_CO_JA,E737,5,1,0.9
P5465,MA_TO_CO_JA,E737,5,1,0.62
P5466,MA_TO_CO_JA,E737,5,1,0.75
P5467,MA_TO_CO_JA,E737,5,1,0.23
P5468,MA_TO_CO_JA,E737,5,1,1.27
P5469,MA_TO_CO_JA,E737,5,1,0.33
P5470,MA_TO_CO_JA,E737,5,1,1.74
P5471,MA_TO_CO_JA,E737,5,1,0.87
P5472,MA_TO_CO_JA,E737,5,1,2.81
P5473,MA_TO_CO_JA,E737,5,1,0.21
P5474,MA_TO_CO_JA,E737,5,1,0.64
P5475,MA_TO_CO_JA,E737,5,1,1.55
P5476,MA_TO_CO_JA,E737,5,1,0.23
P5477,MA_TO_CO_JA,E737,5,1,0.25
P5478,MA_TO_CO_JA,E737,5,1,0.35
P5479,MA_TO_CO_JA,E737,5,1,0.36
P5480,MA_TO_CO_JA,E738,6,1,1.43
P5481,MA_TO_CO_JA,E738,6,1,0.37
P5482,MA_TO_CO_JA,E738,6,1,0.77
P5483,MA_TO_CO_JA,E738,6,1,1.0
P5484,MA_TO_CO_JA,E738,6,1,0.5
P5485,MA_TO_CO_JA,E738,6,1,0.59
P5486,MA_TO_CO_JA,E738,6,1,0.15
P5487,MA_TO_CO_JA,E738,6,1,0.44
P5488,MA_TO_CO_JA,E738,6,1,1.01
P5489,MA_TO_CO_JA,E738,6,1,0.34
P5490,MA_TO_CO_JA,E738,6,1,0.45
P5491,MA_TO_CO_JA,E738,6,1,0.97
P5492,MA_TO_CO_JA,E738,6,1,1.62
P5493,MA_TO_CO_JA,E738,6,1,0.97
P5494,MA_TO_CO_JA,E738,6,1,1.2
P5495,MA_ROTA,E739,5,1,0.5
P5496,MA_ROTA,E739,5,1,0.27
P5497,MA_ROTA,E739,5,1,0.18
P5498,MA_ROTA,E739,5,1,0.13
P5499,MA_ROTA,E739,5,1,0.36
P5500,MA_ROTA,E739,5,1,0.38
P5501,MA_ROTA,E739,5,1,0.18
P5502,MA_ROTA,E739,5,1,0.18
P5503,MA_ROTA,E739,5,1,0.19
P5504,MA_ROTA,E739,5,1,0.22
P5505,MA_ROTA,E739,5,1,0.13
P5506,MA_ROTA,E739,5,1,0.15
P5507,MA_ROTA,E739,5,1,0.14
P5508,MA_ROTA,E740,5,1,0.77
P5509,MA_ROTA,E740,5,1,0.68
P5510,MA_ROTA,E740,5,1,0.94
P5511,MA_ROTA,E740,5,1,0.27
P5512,MA_ROTA,E740,5,1,0.22
P5513,MA_ROTA,E740,5,1,0.09
P5514,MA_ROTA,E740,5,1,0.08
P5527,BC_BT,E741,5,1,0.22
P5528,MA_TO_CO_JA,E742,5,1,1.58
P5529,MA_TO_CO_JA,E742,5,1,0.67
P5530,MA_TO_CO_JA,E742,5,1,1.0
P5531,MA_TO_CO_JA,E742,5,1,0.85
P5532,MA_TO_CO_JA,E742,5,1,0.34
P5533,MA_TO_CO_JA,E742,5,1,0.55
P5534,MA_TO_CO_JA,E742,5,1,0.19
P5535,MA_TO_CO_JA,E742,5,1,1.14
P5536,MA_TO_CO_JA,E742,5,1,1.93
P5537,MA_TO_CO_JA,E742,5,1,1.75
P5538,MA_TO_CO_JA,E742,5,1,1.33
P5539,MA_TO_CO_JA,E742,5,1,1.5
P5540,MA_TO_CO_JA,E742,5,1,0.7
P5541,MA_TO_CO_JA,E742,5,1,1.65
P5542,MA_TO_CO_JA,E743,2,2,3.06
P5550,AN_NU,E744,4,1,0.15
P5551,MA_TO_CO_JA,E744,4,1,2.22
P5560,BC_GTMG,E745,3,2,0.28
P5561,MA_TO_CO_JA,E745,3,2,0.54
P5565,MA_ROTA,E746,5,1,1.11
P5566,MA_ROTA,E746,5,1,0.73
P5567,MA_ROTA,E746,5,1,1.07
P5568,MA_ROTA,E746,5,1,2.09
P5569,MA_ROTA,E746,5,1,2.59
P5570,MA_ROTA,E746,5,1,3.09
P5571,MA_ROTA,E746,5,1,1.07
P5572,MA_ROTA,E746,5,1,0.58
P5573,MA_ROTA,E746,5,1,5.71
P5574,MA_ROTA,E746,5,1,2.76
P5575,MA_ROTA,E746,5,1,2.17
P5576,MA_ROTA,E746,5,1,1.95
P5577,MA_ROTA,E746,5,1,0.36
P5578,MA_ROTA,E746,5,1,4.56
P5579,MA_ROTA,E746,5,1,0.25
P5580,MA_ROTA,E746,5,1,0.55
P5581,MA_ROTA,E746,5,1,3.19
P5582,MA_ROTA,E746,5,1,3.55
P5583,MA_ROTA,E746,5,1,3.87
P5584,MA_TO_CO_JA,E746,5,1,2.59
P5585,MA_ROTA,E746,5,1,2.52
P5586,MA_ROTA,E746,5,1,2.63
P5587,MA_ROTA,E746,5,1,6.89
P5588,MA_ROTA,E747,5,1,0.43
P5589,MA_ROTA,E747,5,1,0.21
P5590,MA_ROTA,E747,5,1,0.17
P5591,MA_ROTA,E747,5,1,0.22
P5592,MA_ROTA,E747,4,1,1.14
P5593,MA_ROTA,E747,4,1,0.35
P5594,MA_ROTA,E747,4,1,0.59
P5595,MA_ROTA,E747,4,1,0.51
P5596,MA_ROTA,E747,4,1,0.75
P5597,MA_ROTA,E747,4,1,1.35
P5598,MA_ROTA,E747,4,1,0.93
P5599,MA_ROTA,E747,4,1,0.44
P5600,MA_ROTA,E747,4,1,0.95
P5601,MA_ROTA,E747,5,1,0.42
P5602,MA_ROTA,E747,4,1,0.52
P5603,MA_ROTA,E747,4,1,0.42
P5604,MA_ROTA,E747,4,1,0.53
P5605,MA_ROTA,E747,4,1,0.38
P5606,MA_ROTA,E747,4,1,0.23
P5607,MA_ROTA,E747,5,1,0.06
P5608,MA_ROTA,E747,4,1,0.51
P5609,MA_ROTA,E747,5,1,0.26
P5610,MA_ROTA,E747,5,1,0.5
P5611,MA_ROTA,E747,5,1,0.31
P5612,MA_ROTA,E747,5,1,0.45
P5613,MA_ROTA,E747,5,1,0.22
P5614,MA_ROTA,E747,5,1,0.47
P5615,MA_ROTA,E747,5,1,0.53
P5617,MA_TO_CO_JA,E748,6,1,0.59
P5621,MA_TO_CO_JA,E749,6,1,0.29
P5622,MA_TO_CO_JA,E749,6,1,0.37
P5625,MA_TO_CO_JA,E749,6,1,0.45
P5626,MA_TO_CO_JA,E749,6,1,0.42
P5628,MA_TO_CO_JA,E749,6,1,1.1
P5629,MA_TO_CO_JA,E749,6,1,1.22
P5633,MA_TO_CO_JA,E749,6,1,2.92
P5636,PN_PIQ,E750,4,1,0.33
P5643,MA_TO_CO_JA,E751,4,1,0.9
P5644,MA_TO_CO_JA,E751,4,1,0.55
P5646,MA_TO_CO_JA,E751,4,1,0.55
P5648,MA_TO_CO_JA,E751,4,1,1.16
P5651,MA_TO_CO_JA,E751,4,1,0.52
P5652,MA_TO_CO_JA,E751,4,1,0.07
P5653,MA_ROTA,E752,4,1,1.94
P5654,MA_ROTA,E752,4,1,1.12
P5655,MA_ROTA,E752,4,1,0.74
P5656,MA_ROTA,E752,4,1,0.21
P5657,MA_ROTA,E752,4,1,0.52
P5658,MA_ROTA,E752,4,1,0.54
P5659,MA_ROTA,E752,4,1,3.33
P5660,MA_ROTA,E752,4,1,0.27
P5661,MA_ROTA,E752,4,1,0.7
P5662,MA_ROTA,E752,4,1,0.33
P5663,MA_ROTA,E752,4,1,0.23
P5664,BC_BT,E753,5,1,0.47
P5665,MA_TO_CO_JA,E753,5,1,0.39
P5666,MA_TO_CO_JA,E753,5,1,0.34
P5667,MA_TO_CO_JA,E753,2,2,0.15
P5670,MA_TO_CO_JA,E754,4,1,0.87
P5674,MA_TO_CO_JA,E755,4,1,1.39
P5675,MA_TO_CO_JA,E755,4,1,0.61
P5676,MA_TO_CO_JA,E755,4,1,1.08
P5677,AN_NU,E756,4,1,0.9
P5682,IG_TUT,E757,4,1,0.18
P5683,MA_TO_CO_JA,E757,4,1,0.21
P5684,AN_NU,E758,4,1,0.55
P5686,MA_TO_CO_JA,E759,4,1,4.97
P5687,PN_PIQ,E760,4,1,0.67
P5688,MA_TO_CO_JA,E760,4,1,0.74
P5692,MA_TO_CO_JA,E761,3,2,0.04
P5694,MA_TO_CO_JA,E761,3,2,0.01
P5696,MA_TO_CO_JA,E761,3,2,0.03
P5699,MA_TO_CO_JA,E761,3,2,0.03
P5703,PN_PIQ,E762,3,2,0.68
P5709,MA_TO_CO_JA,E763,3,2,0.91
P5711,BC_GTMG,E764,1,2,0.84
P5712,MA_TO_CO_JA,E764,1,2,0.36
P5722,MA_TO_CO_JA,E765,3,2,0.23
P5723,BC_GTMG,E765,2,2,0.45
P5732,BC_GTMG,E766,3,2,0.39
P5733,BC_GTMG,E766,3,2,0.1
P5738,MA_TO_CO_JA,E767,3,2,0.53
P5741,MA_TO_CO_JA,E767,3,2,0.09
P5743,MA_TO_CO_JA,E768,3,2,0.13
P5746,MA_TO_CO_JA,E768,3,2,0.28
P5752,MA_TO_CO_JA,E768,3,2,0.6
P5764,IG_PLA,E769,3,2,0.26
P5765,IG_PLA,E769,3,2,0.55
P5766,PN_PIQ,E770,7,3,3.48
P5768,MA_TO_CO_JA,E770,7,3,1.89
P5769,MA_TO_CO_JA,E771,7,3,0.43
P5770,IG_PLA,E771,7,3,0.65
P5774,IG_PLA,E772,7,3,0.43
P5775,MA_TO_CO_JA,E772,7,3,0.47
P5781,PN_PIQ,E773,7,3,0.94
P5782,PN_PIQ,E773,7,3,0.8
P5783,MA_TO_CO_JA,E774,7,3,0.36
P5784,MA_TO_CO_JA,E774,7,3,0.38
P5785,PN_PIQ,E774,7,3,8.19
P5786,MA_TO_CO_JA,E774,7,3,0.24
P5787,MA_TO_CO_JA,E774,7,3,0.28
P5788,MA_TO_CO_JA,E774,7,3,0.34
P5790,PN_PIQ,E775,7,3,0.15
P5791,MA_TO_CO_JA,E775,7,3,0.26
P5793,PN_PIQ,E776,7,3,0.38
P5794,PN_PIQ,E776,7,3,0.28
P5799,MA_TO_CO_JA,E777,7,3,1.26
P5802,MA_TO_CO_JA,E778,7,3,0.49
P5803,MA_TO_CO_JA,E778,7,3,0.28
P5806,MA_TO_CO_JA,E779,7,3,0.26
P5809,MA_TO_CO_JA,E781,7,3,0.62
P5812,MA_TO_CO_JA,E782,7,3,0.33
P5814,MA_ROTA,E783,5,1,0.81
P5815,MA_ROTA,E783,5,1,0.61
P5816,MA_ROTA,E783,5,1,0.47
P5817,MA_ROTA,E783,5,1,0.39
P5818,MA_ROTA,E783,5,1,0.82
P5819,MA_ROTA,E783,2,2,1.07
P5820,MA_ROTA,E783,5,1,0.66
P5821,MA_ROTA,E783,5,1,0.61
P5822,MA_ROTA,E783,5,1,0.87
P5823,MA_ROTA,E783,5,1,1.2
P5824,MA_ROTA,E783,5,1,1.21
P5825,MA_ROTA,E783,5,1,0.68
P5826,MA_ROTA,E783,5,1,0.33
P5828,MA_TO_CO_JA,E784,3,2,0.94
P5830,MA_TO_CO_JA,E784,3,2,0.64
P5835,MA_TO_CO_JA,E784,3,2,0.45
P5838,MA_TO_CO_JA,E785,3,2,0.97
P5839,MA_TO_CO_JA,E785,3,2,0.04
P5840,MA_TO_CO_JA,E785,3,2,1.07
P5841,MA_TO_CO_JA,E785,3,2,0.11
P5842,MA_TO_CO_JA,E785,3,2,0.05
P5843,MA_TO_CO_JA,E785,3,2,1.14
P5844,MA_TO_CO_JA,E785,3,2,0.7
P5845,MA_TO_CO_JA,E785,3,2,0.13
P5847,MA_TO_CO_JA,E785,3,2,1.3
P5848,MA_TO_CO_JA,E785,3,2,1.16
P5849,MA_TO_CO_JA,E785,3,2,0.8
P5850,MA_TO_CO_JA,E785,3,2,0.63
P5851,MA_TO_CO_JA,E786,5,1,0.82
P5852,MA_TO_CO_JA,E786,5,1,0.96
P5853,MA_TO_CO_JA,E786,5,1,0.63
P5854,MA_TO_CO_JA,E786,5,1,2.12
P5855,MA_TO_CO_JA,E786,5,1,0.47
P5856,MA_TO_CO_JA,E786,5,1,0.36
P5857,MA_TO_CO_JA,E786,5,1,0.22
P5858,MA_TO_CO_JA,E786,5,1,0.8
P5859,MA_TO_CO_JA,E786,5,1,1.32
P5860,MA_TO_CO_JA,E786,5,1,0.48
P5861,MA_TO_CO_JA,E786,5,1,0.22
P5862,MA_TO_CO_JA,E786,5,1,0.56
P5863,MA_TO_CO_JA,E786,5,1,0.57
P5864,MA_TO_CO_JA,E786,5,1,0.21
P5865,MA_TO_CO_JA,E786,5,1,0.26
P5866,MA_TO_CO_JA,E786,5,1,0.66
P5867,MA_TO_CO_JA,E786,5,1,0.45
P5868,MA_TO_CO_JA,E786,5,1,1.07
P5869,MA_TO_CO_JA,E786,5,1,1.7
P5870,MA_ROTA,E786,5,1,0.29
P5871,MA_ROTA,E786,5,1,0.54
P5872,MA_ROTA,E786,5,1,1.05
P5873,MA_TO_CO_JA,E786,5,1,0.54
P5874,MA_TO_CO_JA,E786,5,1,0.36
P5875,MA_TO_CO_JA,E786,5,1,1.49
P5876,MA_TO_CO_JA,E786,5,1,0.67
P5877,MA_TO_CO_JA,E786,5,1,0.88
P5878,MA_TO_CO_JA,E786,5,1,0.3
P5879,MA_TO_CO_JA,E786,5,1,0.84
P5880,MA_TO_CO_JA,E787,5,1,0.59
P5881,MA_ROTA,E787,5,1,0.53
P5882,MA_ROTA,E787,5,1,1.03
P5883,MA_ROTA,E787,5,1,0.2
P5884,MA_ROTA,E787,5,1,1.3
P5885,MA_ROTA,E787,5,1,0.59
P5886,MA_ROTA,E787,5,1,1.5
P5887,MA_ROTA,E787,5,1,0.34
P5888,MA_ROTA,E787,5,1,0.18
P5889,MA_ROTA,E787,5,1,1.07
P5890,MA_ROTA,E787,5,1,0.72
P5891,MA_ROTA,E787,5,1,0.47
P5892,MA_ROTA,E787,5,1,1.71
P5893,VE_BTGT,E788,2,2,3.27
P5894,PN_PIQ,E789,2,2,1.56
P5895,IG_PLA,E789,2,2,0.97
P5897,MA_TO_CO_JA,E790,2,2,0.52
P5901,MA_TO_CO_JA,E791,2,2,0.7
P5902,VE_BTGT,E792,2,2,3.21
P5903,PN_PIQ,E793,1,2,1.73
P5904,MA_TO_CO_JA,E794,1,2,0.81
P5906,MA_TO_CO_JA,E794,1,2,0.66
P5907,MA_TO_CO_JA,E794,1,2,0.57
P5908,MA_TO_CO_JA,E794,1,2,0.82
P5909,MA_TO_CO_JA,E794,1,2,0.63
P5912,MA_TO_CO_JA,E794,1,2,0.58
P5913,MA_TO_CO_JA,E794,1,2,0.56
P5914,BC_GTMG,E795,2,2,1.74
P5918,MA_TO_CO_JA,E795,2,2,5.48
P5923,MA_TO_CO_JA,E796,2,2,0.27
P5924,MA_TO_CO_JA,E796,2,2,2.63
P5925,MA_TO_CO_JA,E796,2,2,0.87
P5929,MA_TO_CO_JA,E796,2,2,0.4
P5930,MA_TO_CO_JA,E796,2,2,0.51
P5931,MA_TO_CO_JA,E796,2,2,0.62
P5932,MA_TO_CO_JA,E796,2,2,1.24
P5933,MA_TO_CO_JA,E796,2,2,0.42
P5934,MA_TO_CO_JA,E796,2,2,1.48
P5935,MA_TO_CO_JA,E796,2,2,0.88
P5938,MA_TO_CO_JA,E796,2,2,0.43
P5943,MA_TO_CO_JA,E796,2,2,2.42
P5946,MA_TO_CO_JA,E797,2,2,3.3
P5947,MA_TO_CO_JA,E797,2,2,0.7
P5948,MA_TO_CO_JA,E797,2,2,0.73
P5949,MA_TO_CO_JA,E797,2,2,1.53
P5950,MA_TO_CO_JA,E797,2,2,0.68
P5954,MA_TO_CO_JA,E797,2,2,2.84
P5958,MA_TO_CO_JA,E797,2,2,1.41
P5962,MA_TO_CO_JA,E797,2,2,0.53
P5966,MA_TO_CO_JA,E797,2,2,1.04
P5967,MA_TO_CO_JA,E797,2,2,6.21
P5970,MA_TO_CO_JA,E797,2,2,1.6
P5971,MA_TO_CO_JA,E797,2,2,0.37
P5972,MA_TO_CO_JA,E797,2,2,0.92
P5973,MA_TO_CO_JA,E797,2,2,1.6
P5974,VE_BTGT,E798,2,2,0.93
P5975,VE_BTGT,E799,2,2,3.55
P5980,PN_PIQ,E800,2,2,0.64
P5981,MA_ROTA,E801,5,1,0.38
P5982,MA_ROTA,E801,5,1,0.31
P5983,MA_ROTA,E801,5,1,0.44
P5984,MA_ROTA,E801,5,1,0.31
P5985,MA_ROTA,E801,5,1,0.38
P5986,MA_ROTA,E801,5,1,0.67
P5987,MA_ROTA,E801,5,1,0.18
P5988,MA_ROTA,E801,5,1,0.51
P5989,MA_ROTA,E802,1,2,1.07
P5990,MA_ROTA,E802,1,2,1.12
P5991,MA_ROTA,E802,1,2,2.78
P5992,MA_ROTA,E802,1,2,2.52
P5993,MA_ROTA,E802,1,2,2.1
P5994,MA_ROTA,E802,1,2,1.22
P5995,MA_ROTA,E802,1,2,2.2
P5996,MA_ROTA,E802,1,2,0.12
P5999,MA_TO_CO_JA,E804,7,3,0.47
P6003,PN_PIQ,E805,7,3,0.31
P6004,MA_TO_CO_JA,E805,7,3,0.14
P6008,MA_TO_CO_JA,E805,7,3,0.26
P6011,IG_PLA,E806,7,3,2.02
P6012,MA_TO_CO_JA,E806,7,3,1.07
P6016,MA_TO_CO_JA,E807,2,2,0.83
P6017,MA_TO_CO_JA,E807,2,2,0.35
P6021,BC_GTMG,E807,2,2,0.11
P6023,MA_TO_CO_JA,E808,1,2,0.41
P6025,IG_PLA,E808,1,2,0.6
P6028,BC_GTMG,E809,1,2,1.2
P6030,AN_NU,E809,1,2,0.42
P6034,MA_TO_CO_JA,E810,1,2,1.21
P6036,MA_TO_CO_JA,E810,1,2,0.7
P6039,MA_TO_CO_JA,E811,1,2,0.23
P6042,MA_ROTA,E811,2,2,0.05
P6046,MA_TO_CO_JA,E812,2,2,0.82
P6047,MA_TO_CO_JA,E812,2,2,0.33
P6048,MA_TO_CO_JA,E813,2,2,0.93
P6050,PN_PIQ,E813,2,2,0.59
P6051,MA_TO_CO_JA,E814,2,2,0.32
P6053,IG_PLA,E814,2,2,0.53
P6056,MA_ROTA,E815,2,2,0.26
P6058,MA_TO_CO_JA,E816,2,2,0.62
P6059,MA_TO_CO_JA,E816,2,2,0.44
P6060,MA_TO_CO_JA,E816,2,2,0.29
P6061,MA_TO_CO_JA,E816,2,2,0.34
P6062,VE_BTGT,E817,2,2,1.14
P6064,IG_PLA,E818,2,2,0.85
P6065,PN_PIQ,E818,2,2,1.36
P6067,BC_GTMG,E819,2,2,0.82
P6068,IG_PLA,E820,1,2,0.63
P6071,IG_PLA,E820,1,2,0.64
P6074,MA_TO_CO_JA,E821,2,2,0.57
P6076,BC_GTMG,E821,2,2,0.07
P6077,MA_TO_CO_JA,E821,2,2,0.53
P6079,MA_TO_CO_JA,E821,2,2,0.29
P6080,MA_TO_CO_JA,E822,2,2,0.66
P6081,MA_TO_CO_JA,E822,2,2,1.61
P6082,MA_TO_CO_JA,E822,2,2,0.94
P6083,MA_TO_CO_JA,E822,2,2,1.09
P6084,IG_PLA,E822,2,2,0.54
P6086,VE_BTGT,E823,2,2,0.48
P6089,MA_TO_CO_JA,E824,7,3,0.58
P6094,IG_PLA,E824,7,3,0.38
P6097,IG_PLA,E825,7,3,0.68
P6098,PN_PIQ,E826,7,3,0.69
P6099,PN_PIQ,E826,7,3,0.5
P6100,PN_PIQ,E826,7,3,0.71
P6102,MA_TO_CO_JA,E827,7,3,0.17
P6105,MA_TO_CO_JA,E827,7,3,1.05
P6109,MA_TO_CO_JA,E828,7,3,0.77
P6110,MA_TO_CO_JA,E828,7,3,0.41
P6111,MA_TO_CO_JA,E828,7,3,0.33
P6112,MA_TO_CO_JA,E828,7,3,0.94
P6113,MA_TO_CO_JA,E828,7,3,0.35
P6114,MA_TO_CO_JA,E828,7,3,0.68
P6115,MA_TO_CO_JA,E828,7,3,0.38
P6116,MA_TO_CO_JA,E828,7,3,0.18
P6117,PN_PIQ,E829,7,3,0.83
P6118,PN_PIQ,E829,7,3,0.33
P6119,MA_TO_CO_JA,E830,5,1,1.07
P6120,MA_ROTA,E830,5,1,0.96
P6121,MA_ROTA,E830,5,1,0.1
P6122,MA_TO_CO_JA,E830,5,1,1.2
P6130,BC_GTMG,E831,3,2,0.27
P6134,BC_GTMG,E831,3,2,0.66
P6139,PN_PIQ,E832,7,3,0.4
P6142,MA_TO_CO_JA,E833,7,3,1.05
P6143,PN_PIQ,E833,7,3,0.48
P6145,PN_PIQ,E834,7,3,0.63
P6148,IG_PLA,E834,7,3,0.31
P6152,MA_TO_CO_JA,E835,7,3,0.45
P6154,PN_PIQ,E837,7,3,0.39
P6156,IG_PLA,E837,7,3,0.4
P6158,IG_PLA,E838,7,3,0.5
P6163,AN_PA,E839,1,2,0.47
P6166,AN_PA,E839,1,2,0.1
P6174,PN_PIQ,E840,7,3,0.95
P6175,PN_PIQ,E840,7,3,0.84
P6176,MA_TO_CO_JA,E841,7,3,0.12
P6177,PN_PIQ,E841,7,3,0.25
P6180,IG_PLA,E841,7,3,0.13
P6181,MA_TO_CO_JA,E842,5,1,0.63
P6182,MA_TO_CO_JA,E842,5,1,0.12
P6183,MA_TO_CO_JA,E842,5,1,0.4
P6184,MA_TO_CO_JA,E842,5,1,0.69
P6185,MA_TO_CO_JA,E842,5,1,1.64
P6186,MA_TO_CO_JA,E842,5,1,0.48
P6187,MA_TO_CO_JA,E842,5,1,0.38
P6188,MA_TO_CO_JA,E842,5,1,0.36
P6189,MA_TO_CO_JA,E842,5,1,0.25
P6190,MA_TO_CO_JA,E842,5,1,0.26
P6191,MA_TO_CO_JA,E842,5,1,0.42
P6192,MA_TO_CO_JA,E842,5,1,0.68
P6193,MA_TO_CO_JA,E842,5,1,0.19
P6194,MA_TO_CO_JA,E842,5,1,0.49
P6195,MA_TO_CO_JA,E842,5,1,0.22
P6196,MA_TO_CO_JA,E842,5,1,0.41
P6197,MA_TO_CO_JA,E843,4,1,1.16
P6198,MA_ROTA,E843,5,1,0.66
P6199,MA_ROTA,E843,5,1,0.38
P6200,MA_TO_CO_JA,E843,4,1,0.77
P6201,MA_TO_CO_JA,E843,4,1,0.55
P6202,MA_TO_CO_JA,E843,4,1,0.95
P6203,MA_TO_CO_JA,E843,4,1,0.61
P6204,MA_TO_CO_JA,E843,4,1,1.33
P6205,MA_TO_CO_JA,E843,4,1,0.57
P6206,MA_ROTA,E843,5,1,0.44
P6207,MA_ROTA,E843,5,1,0.68
P6208,MA_TO_CO_JA,E844,5,1,0.44
P6209,MA_TO_CO_JA,E844,5,1,0.4
P6210,MA_TO_CO_JA,E844,5,1,0.3
P6211,MA_TO_CO_JA,E844,5,1,0.08
P6212,MA_TO_CO_JA,E844,5,1,0.81
P6213,MA_TO_CO_JA,E844,5,1,0.13
P6214,MA_TO_CO_JA,E844,5,1,0.11
P6215,MA_ROTA,E845,5,1,0.68
P6216,MA_ROTA,E845,5,1,1.42
P6217,MA_ROTA,E845,5,1,1.83
P6218,MA_ROTA,E845,5,1,1.14
P6219,MA_ROTA,E845,5,1,1.61
P6220,MA_ROTA,E845,5,1,0.61
P6221,MA_ROTA,E845,5,1,1.46
P6222,MA_ROTA,E845,5,1,0.82
P6223,MA_ROTA,E846,5,1,0.19
P6224,MA_ROTA,E846,5,1,0.35
P6225,MA_ROTA,E846,5,1,0.34
P6226,MA_ROTA,E846,5,1,0.57
P6227,MA_ROTA,E846,5,1,1.48
P6228,MA_ROTA,E846,5,1,0.37
P6229,MA_ROTA,E846,5,1,0.45
P6230,MA_ROTA,E846,5,1,0.53
P6231,MA_ROTA,E846,5,1,0.81
P6232,MA_ROTA,E846,5,1,0.39
P6233,MA_ROTA,E846,5,1,0.88
P6234,MA_ROTA,E846,5,1,0.94
P6235,MA_TO_CO_JA,E847,5,1,0.72
P6236,VE_BTGT,E847,5,1,0.54
P6237,MA_TO_CO_JA,E847,5,1,1.01
P6238,MA_TO_CO_JA,E847,5,1,0.26
P6239,MA_ROTA,E848,2,2,0.22
P6240,MA_TO_CO_JA,E848,2,2,0.48
P6242,MA_ROTA,E848,2,2,0.13
P6243,MA_TO_CO_JA,E849,3,2,1.25
P6244,MA_TO_CO_JA,E849,3,2,0.8
P6245,MA_TO_CO_JA,E849,3,2,0.7
P6246,MA_TO_CO_JA,E849,3,2,0.2
P6248,MA_TO_CO_JA,E850,6,1,0.97
P6249,MA_TO_CO_JA,E850,6,1,0.24
P6250,MA_TO_CO_JA,E850,6,1,0.68
P6251,MA_TO_CO_JA,E850,6,1,0.12
P6252,MA_TO_CO_JA,E850,6,1,0.3
P6253,MA_TO_CO_JA,E850,6,1,0.29
P6254,MA_TO_CO_JA,E850,6,1,0.51
P6255,MA_TO_CO_JA,E850,6,1,0.49
P6256,MA_TO_CO_JA,E850,6,1,0.52
P6257,MA_TO_CO_JA,E850,6,1,0.65
P6258,MA_TO_CO_JA,E850,6,1,0.18
P6259,MA_TO_CO_JA,E850,6,1,0.64
P6260,MA_TO_CO_JA,E850,6,1,0.08
P6263,PN_PIQ,E851,7,3,0.81
P6266,MA_TO_CO_JA,E852,7,3,0.12
P6268,PN_PIQ,E852,7,3,0.14
P6271,IG_PLA,E853,7,3,1.23
P6273,PN_PIQ,E853,7,3,0.41
P6275,MA_TO_CO_JA,E854,5,1,0.51
P6276,MA_TO_CO_JA,E854,5,1,0.45
P6277,MA_TO_CO_JA,E854,5,1,0.71
P6278,MA_TO_CO_JA,E854,5,1,0.46
P6279,MA_TO_CO_JA,E854,5,1,0.68
P6280,MA_ROTA,E854,5,1,1.2
P6281,MA_TO_CO_JA,E854,5,1,1.04
P6282,MA_TO_CO_JA,E854,5,1,0.9
P6283,MA_TO_CO_JA,E854,5,1,0.91
P6284,MA_TO_CO_JA,E854,5,1,0.55
P6285,MA_TO_CO_JA,E854,5,1,0.4
P6286,MA_TO_CO_JA,E854,5,1,0.29
P6287,MA_TO_CO_JA,E854,5,1,0.31
P6288,PN_PIQ,E854,5,1,0.18
P6289,MA_TO_CO_JA,E854,5,1,0.43
P6290,MA_TO_CO_JA,E854,5,1,0.53
P6291,MA_ROTA,E855,5,1,0.52
P6292,MA_ROTA,E855,5,1,0.63
P6293,MA_ROTA,E855,5,1,0.94
P6294,MA_ROTA,E855,5,1,0.59
P6295,MA_ROTA,E855,5,1,0.27
P6296,MA_ROTA,E855,5,1,0.58
P6297,MA_ROTA,E855,5,1,0.79
P6298,MA_ROTA,E855,5,1,0.93
P6299,MA_ROTA,E855,5,1,0.52
P6306,PN_PIQ,E856,3,2,2.16
P6309,AN_PA,E857,4,1,0.21
P6315,AN_PA,E857,4,1,0.54
P6316,AN_PA,E857,4,1,0.17
P6317,MA_ROTA,E858,5,1,1.13
P6318,MA_ROTA,E858,5,1,0.42
P6319,MA_TO_CO_JA,E858,5,1,0.64
P6320,MA_TO_CO_JA,E858,5,1,1.23
P6321,MA_TO_CO_JA,E858,4,1,2.06
P6322,MA_TO_CO_JA,E858,4,1,1.04
P6323,MA_ROTA,E858,5,1,0.78
P6324,MA_ROTA,E858,5,1,2.18
