plot,crop,farm,region,island,surface_ha
P5064,MA_ROTA,E710,5,1,1.25
P5065,MA_ROTA,E711,5,1,1.17
P5066,MA_ROTA,E711,5,1,1.01
P5067,MA_ROTA,E711,5,1,1.22
P5068,MA_ROTA,E711,5,1,0.4
P5069,MA_ROTA,E711,5,1,0.8
P5070,MA_ROTA,E711,5,1,1.16
P5071,MA_ROTA,E711,5,1,1.32
P5072,MA_ROTA,E711,5,1,2.77
P5073,MA_ROTA,E711,5,1,0.8
P5074,MA_ROTA,E711,5,1,1.17
P5075,MA_ROTA,E711,5,1,1.14
P5076,MA_ROTA,E711,5,1,1.32
P5077,MA_ROTA,E711,5,1,2.01
P5078,MA_ROTA,E711,5,1,1.44
P5079,MA_ROTA,E711,5,1,2.83
P5080,MA_ROTA,E711,5,1,2.23
P5081,MA_ROTA,E711,5,1,1.64
P5082,MA_ROTA,E711,5,1,2.43
P5083,MA_ROTA,E711,5,1,2.36
P5084,MA_ROTA,E711,5,1,1.4
P5085,MA_ROTA,E711,5,1,1.36
P5086,MA_ROTA,E711,5,1,1.12
P5087,MA_ROTA,E711,5,1,1.37
P5088,MA_ROTA,E711,5,1,1.47
P5089,MA_ROTA,E711,5,1,3.58
P5090,MA_ROTA,E711,5,1,2.42
P5091,MA_ROTA,E711,5,1,0.89
P5092,MA_ROTA,E711,5,1,0.58
P5093,MA_ROTA,E711,5,1,2.2
P5094,MA_ROTA,E711,5,1,1.72
P5095,MA_ROTA,E711,5,1,1.67
P5096,MA_PAI_NON_NI,E711,5,1,1.77
P5097,MA_PAI_NON_NI,E711,5,1,1.25
P5098,MA_ROTA,E711,5,1,1.73
P5099,MA_ROTA,E711,5,1,2.54
P5100,MA_ROTA,E711,5,1,2.22
P5101,MA_PAI_NON_NI,E711,5,1,0.86
P5102,MA_ROTA,E711,5,1,1.12
P5103,MA_ROTA,E711,5,1,1.14
P5104,MA_ROTA,E711,5,1,0.97
P5114,MA_ROTA,E711,5,1,1.19
P5126,MA_ROTA,E711,5,1,2.01
P5138,MA_ROTA,E711,5,1,1.48
P5141,MA_PAI_NON_NI,E711,4,1,0.66
P5142,MA_PAI_NON_NI,E711,4,1,0.34
P5143,MA_ROTA,E711,5,1,1.48
P5144,MA_ROTA,E711,5,1,1.64
P5145,MA_PAI_NON_NI,E712,5,1,0.9
P5146,MA_PAI_NON_NI,E712,5,1,0.78
P5147,MA_PAI_NON_NI,E712,5,1,2.48
P5148,MA_PAI_NON_NI,E712,5,1,0.62
P5151,MA_TO_CO_JA,E713,6,1,0.67
P5152,MA_TO_CO_JA,E713,6,1,0.75
P5153,MA_TO_CO_JA,E713,6,1,0.38
P5154,MA_TO_CO_JA,E713,6,1,0.05
P5155,MA_PAI_NON_NI,E713,5,1,0.31
P5157,MA_PAI_NON_NI,E713,5,1,0.35
P5158,MA_ROTA,E714,5,1,0.05
P5159,MA_ROTA,E714,5,1,0.36
P5160,MA_ROTA,E714,5,1,0.47
P5161,MA_ROTA,E714,5,1,0.84
P5164,MA_ROTA,E714,5,1,0.44
P5165,MA_ROTA,E714,5,1,0.09
P5166,MA_ROTA,E714,5,1,0.17
P5167,MA_ROTA,E714,5,1,0.31
P5168,MA_ROTA,E714,5,1,0.65
P5169,MA_ROTA,E714,5,1,0.82
P5170,MA_ROTA,E714,5,1,0.42
P5171,MA_ROTA,E714,5,1,0.51
P5172,MA_ROTA,E714,5,1,0.53
P5173,MA_ROTA,E714,5,1,0.13
P5174,MA_ROTA,E714,5,1,0.54
P5175,MA_ROTA,E714,5,1,0.58
P5176,MA_ROTA,E714,5,1,0.04
P5177,MA_ROTA,E715,5,1,0.83
P5179,MA_ROTA,E715,5,1,0.51
P5180,MA_PAI_NON_NI,E716,4,1,1.68
P5181,MA_PAI_NON_NI,E716,5,1,0.03
P5182,MA_ROTA,E716,5,1,2.28
P5183,MA_ROTA,E716,5,1,3.36
P5184,MA_TO_CO_JA,E716,5,1,1.59
P5186,MA_PAI_NON_NI,E716,5,1,1.26
P5187,MA_PAI_NON_NI,E716,5,1,0.8
P5188,MA_ROTA,E716,5,1,0.12
P5189,MA_TO_CO_JA,E716,5,1,0.23
P5190,MA_PAI_NON_NI,E716,5,1,0.5
P5191,MA_PAI_NON_NI,E716,5,1,0.61
P5193,MA_PAI_NON_NI,E716,4,1,0.71
P5194,MA_PAI_NON_NI,E716,4,1,1.35
P5195,MA_PAI_NON_NI,E716,4,1,0.78
P5196,TH,E717,6,1,0.92
P5197,TH,E717,6,1,1.23
P5198,TH,E717,6,1,0.93
P5199,MA_PAI_NON_NI,E718,5,1,1.0
P5201,MA_PAI_NON_NI,E718,5,1,0.84
P5205,MA_PAI_NON_NI,E718,5,1,0.95
P5206,MA_PAI_NON_NI,E718,5,1,0.8
P5208,TH,E719,5,1,0.66
P5209,TH,E719,5,1,0.46
P5210,TH,E719,5,1,0.76
P5211,TH,E719,5,1,0.69
P5212,TH,E719,5,1,0.39
P5213,TH,E719,5,1,0.26
P5215,MA_ROTA,E720,5,1,2.01
P5216,MA_TO_CO_JA,E720,5,1,0.69
P5217,MA_TO_CO_JA,E720,5,1,0.41
P5218,MA_ROTA,E720,5,1,1.32
P5219,MA_ROTA,E720,5,1,0.33
P5220,MA_ROTA,E720,5,1,0.34
P5221,MA_ROTA,E720,5,1,1.9
P5222,MA_ROTA,E720,5,1,1.29
P5223,MA_ROTA,E720,5,1,0.77
P5224,MA_ROTA,E720,5,1,0.71
P5225,MA_ROTA,E720,5,1,0.21
P5226,MA_ROTA,E720,5,1,0.84
P5227,MA_TO_CO_JA,E720,5,1,0.58
P5228,MA_TO_CO_JA,E720,5,1,0.79
P5229,MA_ROTA,E720,5,1,0.72
P5230,MA_ROTA,E720,5,1,1.24
P5231,MA_PAI_NON_NI,E720,5,1,0.76
P5232,MA_PAI_NON_NI,E720,5,1,0.8
P5233,MA_ROTA,E720,5,1,0.97
P5234,MA_TO_CO_JA,E720,5,1,0.71
P5235,MA_PAI_NON_NI,E721,4,1,1.22
P5236,MA_PAI_NON_NI,E721,4,1,0.21
P5237,MA_PAI_NON_NI,E721,4,1,0.27
P5239,MA_PAI_NON_NI,E721,5,1,0.31
P5241,MA_ROTA,E722,5,1,1.17
P5243,MA_ROTA,E722,5,1,0.98
P5244,MA_ROTA,E722,5,1,1.91
P5245,MA_ROTA,E722,5,1,0.5
P5246,MA_ROTA,E722,5,1,0.79
P5247,MA_ROTA,E722,5,1,0.2
P5248,MA_ROTA,E722,5,1,0.98
P5249,MA_ROTA,E722,5,1,0.53
P5250,MA_ROTA,E722,5,1,1.49
P5251,MA_ROTA,E722,5,1,1.26
P5252,MA_ROTA,E722,5,1,2.15
P5254,MA_ROTA,E722,5,1,0.08
P5255,MA_ROTA,E722,5,1,1.76
P5256,MA_ROTA,E723,5,1,0.6
P5257,MA_ROTA,E723,5,1,1.54
P5258,MA_ROTA,E723,5,1,2.05
P5259,MA_ROTA,E723,5,1,0.97
P5260,MA_ROTA,E723,5,1,2.04
P5261,MA_ROTA,E723,5,1,0.9
P5262,MA_ROTA,E723,5,1,1.18
P5263,MA_ROTA,E723,5,1,0.6
P5264,MA_ROTA,E723,5,1,1.71
P5265,MA_ROTA,E723,5,1,3.0
P5266,MA_ROTA,E723,5,1,0.5
P5267,MA_ROTA,E723,5,1,0.99
P5268,MA_ROTA,E724,5,1,0.27
P5269,MA_ROTA,E724,5,1,0.67
P5270,MA_ROTA,E724,5,1,0.62
P5274,MA_ROTA,E724,5,1,0.25
P5275,MA_ROTA,E724,5,1,0.54
P5276,MA_ROTA,E724,5,1,0.32
P5277,MA_ROTA,E725,5,1,0.65
P5278,MA_ROTA,E725,5,1,0.41
P5279,MA_ROTA,E725,5,1,1.6
P5280,MA_ROTA,E725,5,1,1.25
P5281,MA_ROTA,E725,5,1,0.79
P5282,MA_ROTA,E725,5,1,1.42
P5283,MA_ROTA,E725,5,1,1.21
P5284,MA_ROTA,E725,5,1,0.29
P5285,MA_ROTA,E725,5,1,0.4
P5286,MA_PAI_NON_NI,E726,4,1,0.31
P5287,MA_PAI_NON_NI,E726,4,1,0.56
P5288,MA_PAI_NON_NI,E726,4,1,0.34
P5289,MA_PAI_NON_NI,E726,4,1,1.33
P5290,MA_PAI_NON_NI,E726,4,1,0.68
P5291,MA_PAI_NON_NI,E726,4,1,1.05
P5292,MA_PAI_NON_NI,E726,4,1,0.32
P5295,MA_PAI_NON_NI,E726,4,1,1.14
P5298,MA_PAI_NON_NI,E726,4,1,1.06
P5299,MA_PAI_NON_NI,E726,4,1,0.62
P5300,MA_PAI_NON_NI,E726,4,1,1.08
P5301,MA_PAI_NON_NI,E726,4,1,1.87
P5302,MA_PAI_NON_NI,E726,4,1,0.79
P5303,MA_TO_CO_JA,E726,4,1,0.52
P5304,MA_PAI_NON_NI,E726,4,1,0.35
P5305,MA_PAI_NON_NI,E726,4,1,0.47
P5306,MA_PAI_NON_NI,E726,4,1,1.25
P5307,MA_TO_CO_JA,E726,4,1,1.64
P5308,MA_PAI_NON_NI,E726,4,1,0.51
P5309,MA_PAI_NON_NI,E726,4,1,0.87
P5310,MA_PAI_NON_NI,E726,4,1,2.94
P5311,MA_PAI_NON_NI,E726,4,1,0.31
P5312,MA_PAI_NON_NI,E726,4,1,1.67
P5314,MA_PAI_NON_NI,E726,4,1,0.87
P5315,MA_PAI_NON_NI,E726,4,1,0.94
P5316,MA_ROTA,E727,3,2,0.15
P5317,MA_ROTA,E727,3,2,0.46
P5318,MA_ROTA,E727,3,2,0.2
P5320,MA_ROTA,E728,5,1,0.33
P5322,MA_ROTA,E728,5,1,1.2
P5324,MA_ROTA,E728,5,1,0.74
P5325,MA_ROTA,E728,5,1,0.44
P5326,MA_ROTA,E728,5,1,0.52
P5327,MA_ROTA,E728,5,1,0.55
P5328,MA_ROTA,E728,5,1,1.72
P5329,MA_ROTA,E728,5,1,0.22
P5330,MA_ROTA,E728,5,1,0.45
P5331,MA_ROTA,E728,5,1,0.39
P5332,MA_ROTA,E728,5,1,0.61
P5334,MA_ROTA,E728,5,1,0.36
P5335,MA_ROTA,E729,3,2,1.31
P5336,MA_ROTA,E729,3,2,1.13
P5337,MA_ROTA,E729,3,2,0.2
P5338,MA_ROTA,E729,3,2,1.7
P5339,MA_ROTA,E729,3,2,1.25
P5342,MA_ROTA,E729,3,2,0.39
P5343,MA_ROTA,E729,3,2,0.78
P5344,MA_ROTA,E729,3,2,0.81
P5345,MA_ROTA,E729,3,2,0.9
P5346,MA_ROTA,E729,3,2,2.35
P5347,MA_ROTA,E729,3,2,0.93
P5348,MA_TO_CO_JA,E730,5,1,0.41
P5349,MA_TO_CO_JA,E730,5,1,0.25
P5350,MA_TO_CO_JA,E730,5,1,0.78
P5351,MA_TO_CO_JA,E730,5,1,0.29
P5352,MA_TO_CO_JA,E730,5,1,0.21
P5353,MA_PAI_NON_NI,E730,5,1,1.89
P5358,MA_ROTA,E731,1,2,0.1
P5359,MA_ROTA,E731,1,2,0.38
P5360,MA_ROTA,E731,1,2,0.31
P5362,MA_ROTA,E731,1,2,0.33
P5363,MA_ROTA,E731,1,2,2.78
P5364,MA_ROTA,E731,1,2,0.99
P5365,MA_ROTA,E731,1,2,0.8
P5366,MA_ROTA,E731,1,2,0.33
P5367,MA_ROTA,E731,1,2,0.46
P5368,MA_ROTA,E731,1,2,0.69
P5369,MA_ROTA,E731,1,2,0.42
P5370,MA_ROTA,E731,1,2,0.3
P5372,MA_ROTA,E731,1,2,0.29
P5373,MA_ROTA,E731,1,2,0.16
P5375,MA_ROTA,E731,1,2,0.04
P5376,MA_ROTA,E731,1,2,0.05
P5377,MA_ROTA,E731,1,2,0.02
P5378,MA_ROTA,E731,1,2,0.9
P5379,MA_ROTA,E731,1,2,0.1
P5385,MA_ROTA,E731,1,2,0.67
P5386,MA_ROTA,E731,1,2,0.48
P5387,MA_ROTA,E732,5,1,2.64
P5388,MA_ROTA,E732,5,1,2.42
P5389,MA_ROTA,E732,5,1,2.1
P5390,MA_ROTA,E732,5,1,1.64
P5391,MA_ROTA,E732,5,1,2.31
P5392,MA_ROTA,E732,5,1,1.9
P5393,MA_ROTA,E732,5,1,1.49
P5394,MA_ROTA,E732,5,1,0.15
P5395,MA_TO_CO_JA,E732,5,1,1.3
P5396,MA_ROTA,E732,5,1,0.46
P5397,MA_PAI_NON_NI,E732,5,1,1.11
P5398,MA_ROTA,E732,5,1,0.11
P5399,MA_ROTA,E732,5,1,2.71
P5400,MA_ROTA,E732,5,1,2.41
P5401,MA_ROTA,E732,5,1,4.51
P5402,MA_ROTA,E732,5,1,1.8
P5404,MA_ROTA,E732,5,1,1.29
P5405,MA_ROTA,E732,5,1,0.91
P5406,MA_PAI_NON_NI,E732,5,1,0.33
P5407,MA_ROTA,E732,5,1,1.89
P5408,MA_ROTA,E732,5,1,1.39
P5409,MA_ROTA,E732,5,1,1.52
P5410,MA_ROTA,E732,5,1,1.89
P5411,MA_ROTA,E732,5,1,1.95
P5412,MA_ROTA,E732,5,1,2.62
P5413,MA_ROTA,E732,5,1,0.67
P5414,MA_ROTA,E732,5,1,1.3
P5415,MA_PAI_NON_NI,E732,5,1,0.21
P5416,MA_ROTA,E732,5,1,2.34
P5417,MA_ROTA,E732,5,1,1.88
P5418,MA_ROTA,E732,5,1,1.14
P5419,MA_ROTA,E732,5,1,3.54
P5420,MA_ROTA,E732,5,1,1.51
P5421,MA_PAI_NON_NI,E732,5,1,1.17
P5422,MA_ROTA,E733,2,2,3.35
P5425,MA_ROTA,E733,2,2,6.76
P5427,MA_ROTA,E733,2,2,1.18
P5429,MA_ROTA,E733,2,2,1.06
P5433,MA_ROTA,E733,2,2,1.02
P5435,MA_ROTA,E733,2,2,0.95
P5436,MA_ROTA,E733,2,2,0.29
P5439,MA_ROTA,E733,2,2,1.76
P5442,MA_ROTA,E733,2,2,2.7
P5445,MA_ROTA,E734,2,2,0.75
P5446,MA_ROTA,E734,2,2,0.24
P5447,MA_ROTA,E734,2,2,0.53
P5449,MA_ROTA,E734,2,2,0.96
P5451,MA_TO_CO_JA,E735,4,1,0.58
P5452,MA_TO_CO_JA,E735,4,1,0.51
P5453,MA_TO_CO_JA,E735,4,1,0.35
P5454,MA_PAI_NON_NI,E735,4,1,1.05
P5455,MA_PAI_NON_NI,E735,4,1,0.46
P5456,MA_ROTA,E736,5,1,1.02
P5457,MA_ROTA,E736,5,1,0.41
P5458,MA_ROTA,E736,5,1,0.27
P5460,MA_TO_CO_JA,E737,5,1,0.99
P5461,MA_PAI_NON_NI,E737,5,1,0.41
P5462,MA_PAI_NON_NI,E737,5,1,0.24
P5463,MA_PAI_NON_NI,E737,5,1,0.62
P5464,MA_PAI_NON_NI,E737,5,1,0.9
P5465,MA_PAI_NON_NI,E737,5,1,0.62
P5466,MA_PAI_NON_NI,E737,5,1,0.75
P5467,MA_TO_CO_JA,E737,5,1,0.23
P5468,MA_PAI_NON_NI,E737,5,1,1.27
P5469,MA_PAI_NON_NI,E737,5,1,0.33
P5470,MA_TO_CO_JA,E737,5,1,1.74
P5471,MA_TO_CO_JA,E737,5,1,0.87
P5472,MA_TO_CO_JA,E737,5,1,2.81
P5473,MA_PAI_NON_NI,E737,5,1,0.21
P5475,MA_TO_CO_JA,E737,5,1,1.55
P5477,MA_PAI_NON_NI,E737,5,1,0.25
P5478,MA_PAI_NON_NI,E737,5,1,0.35
P5479,MA_TO_CO_JA,E737,5,1,0.36
P5480,MA_PAI_NON_NI,E738,6,1,1.43
P5481,MA_PAI_NON_NI,E738,6,1,0.37
P5483,MA_PAI_NON_NI,E738,6,1,1.0
P5484,MA_PAI_NON_NI,E738,6,1,0.5
P5485,MA_PAI_NON_NI,E738,6,1,0.59
P5486,MA_PAI_NON_NI,E738,6,1,0.15
P5487,MA_PAI_NON_NI,E738,6,1,0.44
P5488,MA_PAI_NON_NI,E738,6,1,1.01
P5489,MA_PAI_NON_NI,E738,6,1,0.34
P5490,MA_PAI_NON_NI,E738,6,1,0.45
P5491,MA_PAI_NON_NI,E738,6,1,0.97
P5492,MA_PAI_NON_NI,E738,6,1,1.62
P5493,MA_PAI_NON_NI,E738,6,1,0.97
P5494,MA_PAI_NON_NI,E738,6,1,1.2
P5495,MA_ROTA,E739,5,1,0.5
P5496,MA_ROTA,E739,5,1,0.27
P5497,MA_ROTA,E739,5,1,0.18
P5498,MA_ROTA,E739,5,1,0.13
P5499,MA_ROTA,E739,5,1,0.36
P5501,MA_ROTA,E739,5,1,0.18
P5502,MA_ROTA,E739,5,1,0.18
P5503,MA_ROTA,E739,5,1,0.19
P5504,MA_ROTA,E739,5,1,0.22
P5505,MA_ROTA,E739,5,1,0.13
P5506,MA_ROTA,E739,5,1,0.15
P5507,MA_ROTA,E739,5,1,0.14
P5508,MA_ROTA,E740,5,1,0.77
P5509,MA_ROTA,E740,5,1,0.68
P5510,MA_ROTA,E740,5,1,0.94
P5511,MA_ROTA,E740,5,1,0.27
P5512,MA_ROTA,E740,5,1,0.22
P5513,MA_ROTA,E740,5,1,0.09
P5514,MA_ROTA,E740,5,1,0.08
P5515,MA_ROTA,E741,5,1,0.54
P5518,MA_ROTA,E741,5,1,0.88
P5520,MA_ROTA,E741,5,1,0.84
P5522,MA_ROTA,E741,5,1,0.77
P5523,MA_ROTA,E741,5,1,0.74
P5524,MA_ROTA,E741,5,1,0.62
P5528,MA_PAI_NON_NI,E742,5,1,1.58
P5529,MA_PAI_NON_NI,E742,5,1,0.67
P5530,MA_TO_CO_JA,E742,5,1,1.0
P5531,MA_PAI_NON_NI,E742,5,1,0.85
P5532,MA_TO_CO_JA,E742,5,1,0.34
P5533,MA_PAI_NON_NI,E742,5,1,0.55
P5534,MA_PAI_NON_NI,E742,5,1,0.19
P5535,MA_PAI_NON_NI,E742,5,1,1.14
P5536,MA_PAI_NON_NI,E742,5,1,1.93
P5537,MA_PAI_NON_NI,E742,5,1,1.75
P5538,MA_PAI_NON_NI,E742,5,1,1.33
P5539,MA_PAI_NON_NI,E742,5,1,1.5
P5540,MA_PAI_NON_NI,E742,5,1,0.7
P5541,MA_PAI_NON_NI,E742,5,1,1.65
P5542,MA_ROTA,E743,2,2,3.06
P5543,MA_ROTA,E743,2,2,0.7
P5544,MA_ROTA,E743,2,2,0.96
P5545,MA_ROTA,E743,2,2,1.47
P5546,MA_ROTA,E743,2,2,0.73
P5547,MA_ROTA,E743,2,2,0.59
P5548,MA_ROTA,E743,2,2,0.86
P5549,MA_PAI_NON_NI,E744,4,1,2.08
P5550,MA_PAI_NON_NI,E744,4,1,0.15
P5551,MA_PAI_NON_NI,E744,4,1,2.22
P5552,MA_PAI_NON_NI,E744,4,1,1.33
P5553,MA_PAI_NON_NI,E744,4,1,1.0
P5554,MA_PAI_NON_NI,E744,4,1,1.37
P5555,MA_PAI_NON_NI,E744,4,1,0.99
P5556,MA_PAI_NON_NI,E744,4,1,0.5
P5557,MA_ROTA,E745,3,2,0.68
P5558,MA_ROTA,E745,3,2,1.58
P5559,MA_ROTA,E745,3,2,0.35
P5560,MA_ROTA,E745,3,2,0.28
P5561,MA_ROTA,E745,3,2,0.54
P5562,MA_ROTA,E745,3,2,1.68
P5563,MA_ROTA,E745,3,2,1.69
P5564,MA_ROTA,E745,3,2,0.91
P5565,MA_ROTA,E746,5,1,1.11
P5567,MA_ROTA,E746,5,1,1.07
P5569,MA_ROTA,E746,5,1,2.59
P5570,MA_ROTA,E746,5,1,3.09
P5573,MA_ROTA,E746,5,1,5.71
P5574,MA_ROTA,E746,5,1,2.76
P5575,MA_ROTA,E746,5,1,2.17
P5576,MA_ROTA,E746,5,1,1.95
P5577,MA_ROTA,E746,5,1,0.36
P5578,MA_ROTA,E746,5,1,4.56
P5579,MA_ROTA,E746,5,1,0.25
P5580,MA_ROTA,E746,5,1,0.55
P5581,MA_ROTA,E746,5,1,3.19
P5582,MA_ROTA,E746,5,1,3.55
P5584,MA_PAI_NON_NI,E746,5,1,2.59
P5585,MA_ROTA,E746,5,1,2.52
P5586,MA_ROTA,E746,5,1,2.63
P5587,MA_ROTA,E746,5,1,6.89
P5588,MA_ROTA,E747,5,1,0.43
P5589,MA_ROTA,E747,5,1,0.21
P5590,MA_ROTA,E747,5,1,0.17
P5591,MA_ROTA,E747,5,1,0.22
P5594,MA_ROTA,E747,4,1,0.59
P5595,MA_ROTA,E747,4,1,0.51
P5596,MA_ROTA,E747,4,1,0.75
P5597,MA_ROTA,E747,4,1,1.35
P5598,MA_ROTA,E747,4,1,0.93
P5599,MA_ROTA,E747,4,1,0.44
P5600,MA_ROTA,E747,4,1,0.95
P5601,MA_ROTA,E747,5,1,0.42
P5602,MA_ROTA,E747,4,1,0.52
P5603,MA_ROTA,E747,4,1,0.42
P5604,MA_ROTA,E747,4,1,0.53
P5605,MA_ROTA,E747,4,1,0.38
P5606,MA_ROTA,E747,4,1,0.23
P5607,MA_ROTA,E747,5,1,0.06
P5608,MA_ROTA,E747,4,1,0.51
P5609,MA_ROTA,E747,5,1,0.26
P5610,MA_ROTA,E747,5,1,0.5
P5611,MA_ROTA,E747,5,1,0.31
P5613,MA_ROTA,E747,5,1,0.22
P5614,MA_ROTA,E747,5,1,0.47
P5616,MA_TO_CO_JA,E748,6,1,1.23
P5617,MA_TO_CO_JA,E748,6,1,0.59
P5618,MA_PAI_NON_NI,E749,6,1,2.13
P5619,MA_TO_CO_JA,E749,6,1,0.46
P5620,MA_PAI_NON_NI,E749,6,1,1.03
P5621,MA_TO_CO_JA,E749,6,1,0.29
P5622,MA_PAI_NON_NI,E749,6,1,0.37
P5623,MA_PAI_NON_NI,E749,6,1,2.07
P5624,MA_PAI_NON_NI,E749,6,1,1.16
P5625,MA_PAI_NON_NI,E749,6,1,0.45
P5626,MA_PAI_NON_NI,E749,6,1,0.42
P5627,MA_TO_CO_JA,E749,6,1,1.42
P5628,MA_PAI_NON_NI,E749,6,1,1.1
P5629,TH,E749,6,1,1.22
P5630,MA_PAI_NON_NI,E749,6,1,0.29
P5631,MA_PAI_NON_NI,E749,6,1,0.33
P5632,MA_PAI_NON_NI,E749,6,1,1.23
P5633,MA_PAI_NON_NI,E749,6,1,2.92
P5634,MA_PAI_NON_NI,E749,6,1,0.93
P5635,MA_PAI_NON_NI,E749,6,1,1.65
P5636,MA_PAI_NON_NI,E750,4,1,0.33
P5637,MA_PAI_NON_NI,E750,4,1,1.24
P5638,MA_PAI_NON_NI,E751,4,1,0.05
P5639,MA_PAI_NON_NI,E751,4,1,0.06
P5640,MA_PAI_NON_NI,E751,4,1,0.27
P5641,MA_PAI_NON_NI,E751,4,1,0.3
P5642,MA_PAI_NON_NI,E751,4,1,0.14
P5643,MA_PAI_NON_NI,E751,4,1,0.9
P5644,MA_PAI_NON_NI,E751,4,1,0.55
P5645,MA_PAI_NON_NI,E751,4,1,0.23
P5646,MA_PAI_NON_NI,E751,4,1,0.55
P5647,MA_PAI_NON_NI,E751,4,1,2.24
P5648,MA_PAI_NON_NI,E751,4,1,1.16
P5649,MA_PAI_NON_NI,E751,4,1,0.24
P5651,MA_PAI_NON_NI,E751,4,1,0.52
P5652,MA_PAI_NON_NI,E751,4,1,0.07
P5653,MA_ROTA,E752,4,1,1.94
P5654,MA_ROTA,E752,4,1,1.12
P5655,MA_ROTA,E752,4,1,0.74
P5657,MA_ROTA,E752,4,1,0.52
P5658,MA_ROTA,E752,4,1,0.54
P5659,MA_ROTA,E752,4,1,3.33
P5660,MA_ROTA,E752,4,1,0.27
P5661,MA_ROTA,E752,4,1,0.7
P5662,MA_ROTA,E752,4,1,0.33
P5663,MA_ROTA,E752,4,1,0.23
P5664,MA_ROTA,E753,5,1,0.47
P5665,MA_ROTA,E753,5,1,0.39
P5666,MA_ROTA,E753,5,1,0.34
P5668,MA_PAI_NON_NI,E754,4,1,1.38
P5669,MA_PAI_NON_NI,E754,4,1,0.3
P5671,MA_PAI_NON_NI,E754,4,1,0.92
P5672,MA_PAI_NON_NI,E754,4,1,0.52
P5674,MA_PAI_NON_NI,E755,4,1,1.39
P5675,MA_PAI_NON_NI,E755,4,1,0.61
P5676,MA_PAI_NON_NI,E755,4,1,1.08
P5677,MA_PAI_NON_NI,E756,4,1,0.9
P5678,MA_PAI_NON_NI,E756,4,1,0.88
P5679,MA_PAI_NON_NI,E756,4,1,2.1
P5680,MA_PAI_NON_NI,E757,4,1,3.4
P5681,MA_PAI_NON_NI,E757,4,1,3.68
P5682,MA_PAI_NON_NI,E757,4,1,0.18
P5683,MA_PAI_NON_NI,E757,4,1,0.21
P5684,MA_PAI_NON_NI,E758,4,1,0.55
P5685,MA_PAI_NON_NI,E758,4,1,1.06
P5686,MA_BRF_VEG_NI,E759,4,1,4.97
P5687,MA_PAI_NON_NI,E760,4,1,0.67
P5688,MA_PAI_NON_NI,E760,4,1,0.74
P5689,MA_PAI_NON_NI,E760,4,1,2.53
P5690,MA_ROTA,E761,3,2,1.02
P5691,MA_PAI_NON_NI,E761,3,2,0.72
P5693,MA_PAI_NON_NI,E761,3,2,0.52
P5694,MA_PAI_NON_NI,E761,3,2,0.01
P5695,MA_ROTA,E761,3,2,0.7
P5698,MA_PAI_NON_NI,E761,3,2,0.51
P5699,MA_PAI_NON_NI,E761,3,2,0.03
P5700,MA_ROTA,E762,3,2,0.61
P5701,MA_ROTA,E762,3,2,1.85
P5702,MA_ROTA,E762,3,2,0.67
P5703,MA_ROTA,E762,3,2,0.68
P5704,MA_ROTA,E763,3,2,1.33
P5705,MA_ROTA,E763,3,2,2.66
P5707,MA_ROTA,E763,3,2,2.23
P5708,MA_ROTA,E763,3,2,1.3
P5709,MA_ROTA,E763,3,2,0.91
P5710,MA_ROTA,E764,1,2,3.12
P5711,MA_ROTA,E764,1,2,0.84
P5712,MA_ROTA,E764,1,2,0.36
P5713,MA_ROTA,E764,1,2,1.33
P5714,MA_ROTA,E764,1,2,0.29
P5715,MA_ROTA,E764,1,2,2.36
P5716,MA_ROTA,E765,3,2,0.22
P5717,MA_ROTA,E765,3,2,1.25
P5718,MA_ROTA,E765,3,2,0.89
P5719,MA_ROTA,E765,3,2,0.87
P5720,MA_ROTA,E765,3,2,1.42
P5721,MA_ROTA,E765,3,2,0.86
P5722,MA_ROTA,E765,3,2,0.23
P5723,MA_ROTA,E765,2,2,0.45
P5724,MA_ROTA,E765,3,2,0.09
P5725,MA_ROTA,E765,3,2,0.52
P5726,MA_ROTA,E765,3,2,1.31
P5727,MA_ROTA,E766,3,2,2.65
P5728,MA_ROTA,E766,3,2,0.55
P5729,MA_ROTA,E766,3,2,0.15
P5731,MA_ROTA,E766,3,2,2.88
P5732,MA_ROTA,E766,3,2,0.39
P5734,MA_ROTA,E766,3,2,0.3
P5735,MA_ROTA,E767,3,2,1.18
P5736,MA_ROTA,E767,3,2,2.23
P5737,MA_ROTA,E767,3,2,1.31
P5738,MA_ROTA,E767,3,2,0.53
P5739,MA_ROTA,E767,3,2,0.86
P5740,MA_ROTA,E767,3,2,0.47
P5741,MA_ROTA,E767,3,2,0.09
P5742,MA_ROTA,E768,3,2,0.7
P5743,MA_ROTA,E768,3,2,0.13
P5744,MA_ROTA,E768,3,2,1.44
P5745,MA_ROTA,E768,3,2,1.42
P5747,MA_ROTA,E768,3,2,0.38
P5748,MA_ROTA,E768,3,2,1.62
P5749,MA_ROTA,E768,3,2,0.34
P5751,MA_ROTA,E768,3,2,0.85
P5752,MA_ROTA,E768,3,2,0.6
P5754,MA_ROTA,E768,3,2,0.41
P5755,MA_ROTA,E768,3,2,0.33
P5756,MA_ROTA,E768,3,2,1.55
P5757,MA_ROTA,E768,3,2,0.28
P5758,MA_ROTA,E768,3,2,0.68
P5759,MA_ROTA,E768,3,2,1.0
P5760,MA_ROTA,E768,3,2,0.46
